instances,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_linear_svm,algo_logistic_regression,algo_naive_bayes,algo_random_forest,algo_rbf_svm
550,0.0,1.0,1.0,2,2,0.9999999999999016,0.9999999999998032,0.0,0.0,0.0,0.9701461577357754,1.0,0.27974361181259155,0,473.0,9.992007221626413e-16,0.00028187117904070175,0.0001364776502236386,0.017470678220957898,1.4011014570770715e-13,9.992007221626413e-16,0.0008822074489741878
551,0.0,0.9979959919839679,1.0,1,1,0.9999999764889178,0.9999999529778357,0.0,0.0,0.0,0.9814315610227714,0.8917835671342685,0.17253416776657104,0,474.0,9.992007221626413e-16,0.00027441954496103754,0.0064937898579154885,0.0922721147736537,2.1416489621981916e-08,9.992007221626413e-16,0.0023775499739048752
552,0.0,0.9979959919839679,1.0,1,1,0.9999999999997624,0.9999999999995248,0.0,0.0,0.0,0.9948558703523754,1.0,0.258736252784729,0,473.0,9.992007221626413e-16,0.0002748846155329576,1.4355447942071272e-07,0.02193014317315135,2.4429347433855303e-13,9.992007221626413e-16,2.0804970753595044e-06
553,0.0,1.0,1.0,2,2,0.9999999999999951,0.9999999999999902,0.0,0.0,0.0,0.9786678890135588,1.0,0.32920798659324646,0,438.0,9.992007221626413e-16,0.0002777511721887181,5.7079900846703935e-05,0.011994302408681589,5.329070518200768e-15,9.992007221626413e-16,0.001236519574355427
554,0.0,0.9979959919839679,1.0,1,1,0.999999999999962,0.999999999999924,0.0,0.0,0.0,0.9821435745884394,1.0,0.2810494899749756,0,460.0,9.992007221626413e-16,0.0002785987149505708,4.6675704422218904e-08,0.016914364918826717,4.227729277772695e-14,9.992007221626413e-16,3.786088495977805e-06
555,0.0,1.0,1.0,2,2,0.9999999999999456,0.9999999999998912,0.0,0.0,0.0,0.9902369300742595,1.0,0.3019098937511444,0,460.0,9.992007221626413e-16,0.0002756742761219335,0.00011372114121538271,0.016332089885593072,6.565858967633418e-14,9.992007221626413e-16,0.000813682877421067
556,0.0,0.9979959919839679,1.0,1,1,0.9999999999999991,0.9999999999999982,0.0,0.0,0.0,0.9679764432288432,0.9939879759519038,0.282530814409256,0,436.0,9.992007221626413e-16,0.0002795872157554522,7.929524138421141e-09,0.011511111485462893,1.4765966227514595e-15,9.992007221626413e-16,8.40502531719681e-06
557,0.0,0.9979959919839679,1.0,1,1,0.9999999997727491,0.9999999995454982,0.0,0.0,0.0,0.9832509968780446,0.9799599198396793,0.19032710790634155,0,485.0,9.992007221626413e-16,0.0002732804576200538,8.906971177566775e-06,0.054163289116496274,2.618131489752024e-10,9.992007221626413e-16,2.1066779220471313e-06
558,0.0,1.0,1.0,2,2,0.9999999674993004,0.9999999349986008,0.0,0.0,0.0,0.9851747020275711,0.9158316633266533,0.17216630280017853,0,497.0,9.992007221626413e-16,0.00028013338933034277,0.006078371519038398,0.09306525224379997,3.979843612539055e-08,9.992007221626413e-16,0.0016047241652810344
559,0.0,0.9979959919839679,1.0,1,1,0.9999999999997262,0.9999999999994524,0.0,0.0,0.0,0.9533814302588755,0.9819639278557114,0.29364216327667236,0,365.0,9.992007221626413e-16,0.00027539296844623955,8.96830960332523e-08,0.019699154521360642,3.191669151192967e-13,9.992007221626413e-16,0.006893735152377953
560,0.0,0.9979959919839679,1.0,1,1,0.9999999999999998,0.9999999999999997,0.0,0.0,0.0,0.9894080260774687,1.0,0.304615318775177,0,446.0,9.992007221626413e-16,0.00027674072505168144,2.391588186172656e-09,0.008945423328464564,9.992007221626413e-16,9.992007221626413e-16,8.434331389781804e-06
561,0.0,0.9979959919839679,1.0,1,1,0.9999999999986438,0.9999999999972875,0.0,0.0,0.0,0.962486817751879,0.9819639278557114,0.27353039383888245,0,408.0,9.992007221626413e-16,0.00028165023521303084,3.2947412691265596e-07,0.024488312350720496,1.4060308473074204e-12,9.992007221626413e-16,0.003891279432732646
562,0.0,1.0,1.0,2,2,0.9999999999982874,0.9999999999965746,0.0,0.0,0.0,0.9742785279862742,0.9939879759519038,0.2444530874490738,0,472.0,9.992007221626413e-16,0.0002759318693212352,0.00029170707878514187,0.025577529931181432,2.0814239221091537e-12,9.992007221626413e-16,0.0014356432162788931
563,0.0,1.0,1.0,2,2,0.9999999999994182,0.9999999999988365,0.0,0.0,0.0,0.994986648738911,1.0,0.2642635405063629,0,482.0,9.992007221626413e-16,0.0002788280115428556,0.00023987058661568872,0.022386277662426204,5.347278175806484e-13,9.992007221626413e-16,0.0008254961776699408
564,0.2,0.9979959919839679,1.0,1,1,0.9703900847984044,0.9407801695968089,0.0,0.0,1.0,0.5911518147249698,0.002004008016032064,0.03234613314270973,492,495.0,0.04620354595965667,0.0003125061277721465,0.3597633825244856,0.509209546659938,0.031612610771835206,0.4795090983827439,0.22224493975168888
565,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9439903802221229,1.0,0.327920138835907,0,421.0,9.992007221626413e-16,0.00027509417605699703,3.8489917927756263e-10,0.005761377520049448,9.992007221626413e-16,9.992007221626413e-16,0.0035381348027821898
566,0.0,0.9979959919839679,1.0,1,1,0.9999999999930962,0.9999999999861923,0.0,0.0,0.0,0.9753016162402719,0.9779559118236473,0.21267902851104736,0,475.0,9.992007221626413e-16,0.0002769005780279869,1.3794018694182663e-06,0.035631077906872685,7.632738885411166e-12,9.992007221626413e-16,1.922097000762061e-06
567,0.0,1.0,1.0,2,2,0.999999990529558,0.9999999810591162,0.0,0.0,0.0,0.9533285633898687,0.9599198396793587,0.1800219714641571,0,496.0,9.992007221626413e-16,0.0002754838374705906,0.004171938600127146,0.07997819947097742,9.24220016182538e-09,9.992007221626413e-16,0.001376097091997919
568,0.0,0.9979959919839679,1.0,1,1,0.9999999999999745,0.999999999999949,0.0,0.0,0.0,0.9956326407409745,1.0,0.2894497215747833,0,455.0,9.992007221626413e-16,0.00027257751028950675,4.5028473576036945e-08,0.015718828224752172,3.117506253147492e-14,9.992007221626413e-16,6.266836263263213e-06
569,0.0,0.9979959919839679,1.0,1,1,0.9999999999808693,0.9999999999617386,0.0,0.0,0.0,0.9808374087898533,0.9879759519038076,0.2088177502155304,0,481.0,9.992007221626413e-16,0.00027404574559724974,2.160903264656441e-06,0.04001286119491258,1.5866463698587195e-11,9.992007221626413e-16,1.8436821153455003e-06
570,0.0,0.9979959919839679,1.0,1,1,0.9999999999996014,0.9999999999992029,0.0,0.0,0.0,0.9837339058670698,0.9719438877755511,0.2317788451910019,0,459.0,9.992007221626413e-16,0.0002724795000534157,2.233439062672905e-07,0.025212777175233424,4.5137227289172556e-13,9.992007221626413e-16,2.9352288822425104e-06
571,0.0,1.0,1.0,2,2,0.9999999999992617,0.9999999999985234,0.0,0.0,0.0,0.9817608376546911,1.0,0.2554109990596771,0,478.0,9.992007221626413e-16,0.0002796076264122558,0.00024062134825588046,0.022728594568102473,7.982725591663411e-13,0.003025304317102891,0.0011581176142447522
572,0.0,1.0,1.0,2,2,0.9999999999999964,0.9999999999999929,0.0,0.0,0.0,0.9849003640146082,1.0,0.31920334696769714,0,453.0,9.992007221626413e-16,0.0002774137025113588,5.336202038104177e-05,0.011296509298739519,3.752553823233038e-15,9.992007221626413e-16,0.0009590846986794079
573,0.0,1.0,1.0,2,2,0.9999999804366035,0.999999960873207,0.0,0.0,0.0,0.9774889147907444,0.9579158316633266,0.18907496333122253,0,481.0,9.992007221626413e-16,0.00027380168044133506,0.005135188804103812,0.08759940740164388,2.0187493257949636e-08,9.992007221626413e-16,0.0015910462800188124
574,0.0,0.9979959919839679,1.0,1,1,0.9999999999999725,0.999999999999945,0.0,0.0,0.0,0.9815416476790807,1.0,0.2753685712814331,0,462.0,9.992007221626413e-16,0.0002815641571552083,4.8249469440985e-08,0.016437149172273163,3.173017404378756e-14,9.992007221626413e-16,2.46432544051506e-06
575,0.0,0.9979959919839679,1.0,1,1,0.9999999999051767,0.9999999998103533,0.0,0.0,0.0,0.983002542227346,0.9979959919839679,0.20396634936332703,0,483.0,9.992007221626413e-16,0.0002770754852263688,5.00737881006113e-06,0.047917498775211134,8.584390976261673e-11,9.992007221626413e-16,2.169226603246063e-06
576,0.0,1.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0.996541577400021,1.0,0.3537781834602356,0,426.0,9.992007221626413e-16,0.00028306121401444373,1.2458024794836702e-05,0.006136632810284632,9.992007221626413e-16,9.992007221626413e-16,0.002216627100226925
577,0.0,0.9979959919839679,1.0,1,1,0.9999999985330514,0.9999999970661029,0.0,0.0,0.0,0.9889511218374393,0.9779559118236473,0.18660831451416016,0,486.0,9.992007221626413e-16,0.00027533207496050426,0.0011933064339398605,0.06647445805713582,1.5685288637704243e-09,9.992007221626413e-16,4.6344484492216464e-06
578,0.0,1.0,1.0,2,2,0.9999999999983737,0.9999999999967472,0.0,0.0,0.0,0.9866678585980827,1.0,0.26110556721687317,0,485.0,9.992007221626413e-16,0.00027552398053672095,0.000298682548818928,0.02545177176980374,2.412203770066879e-12,9.992007221626413e-16,0.0006196188587595978
579,0.0,1.0,1.0,2,2,0.9999999999938614,0.9999999999877226,0.0,0.0,0.0,0.9821446885552899,1.0,0.25566938519477844,0,484.0,9.992007221626413e-16,0.00027456647992455925,0.00048148612696232893,0.03077913993868619,5.628297827814281e-12,9.992007221626413e-16,0.000624785445652582
580,0.0,1.0,1.0,2,2,0.999999993128329,0.999999986256658,0.0,0.0,0.0,0.9672677488537941,0.9859719438877755,0.19689832627773285,0,496.0,9.992007221626413e-16,0.0002822515171873135,0.0037014969894064048,0.07611474367147766,7.002215876749607e-09,9.992007221626413e-16,0.001267002450630867
581,0.0,0.9979959919839679,1.0,1,1,0.9999427740618667,0.9998855481237335,0.0,0.0,0.0,0.8723958264272369,0.19438877755511022,0.09935780614614487,0,486.0,9.992007221626413e-16,0.0002804174657539981,0.05946545768853008,0.24658563073995082,5.918311276457374e-05,9.992007221626413e-16,0.018791860855613716
582,0.0,0.9979959919839679,1.0,1,1,0.999999999999984,0.999999999999968,0.0,0.0,0.0,0.9934862387208538,1.0,0.26859328150749207,0,464.0,9.992007221626413e-16,0.00027705559132550935,4.128593448943398e-08,0.015906567017285454,1.629807400149747e-14,9.992007221626413e-16,2.8625243435176646e-06
583,0.0,0.9979959919839679,1.0,1,1,0.9999999999998828,0.9999999999997654,0.0,0.0,0.0,0.9955377078018254,1.0,0.2604312598705292,0,472.0,9.992007221626413e-16,0.00027701202345038403,9.800189163296947e-08,0.02017235059996894,1.3833378886830627e-13,9.992007221626413e-16,1.8627197951900398e-06
584,0.0,1.0,1.0,2,2,0.9999987664448557,0.9999975328897114,0.0,0.0,0.0,0.9227486464869401,0.7014028056112225,0.15799835324287415,0,465.0,9.992007221626413e-16,0.0002770538190788894,0.017504228238993592,0.14689091336298396,1.2968113466262941e-06,9.992007221626413e-16,0.005262378774899013
585,0.0,0.9979959919839679,1.0,1,1,0.9999999999999958,0.9999999999999917,0.0,0.0,0.0,0.9773846160206773,1.0,0.30157387256622314,0,452.0,9.992007221626413e-16,0.0002807709108121229,1.3474462399823202e-08,0.012464085934600865,5.928590951498355e-15,9.992007221626413e-16,6.347315807150824e-06
586,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9635239459728722,1.0,0.3716105818748474,0,384.0,9.992007221626413e-16,0.0002790918507279553,1.1667004030298294e-10,0.004258891540358535,9.992007221626413e-16,9.992007221626413e-16,0.004845173863995524
587,0.0,0.9979959919839679,1.0,1,1,0.9999999999999991,0.9999999999999983,0.0,0.0,0.0,0.9797228482332649,1.0,0.31581827998161316,0,445.0,9.992007221626413e-16,0.00027962349234552893,4.968240765889342e-09,0.01016626846136076,1.1768364061026667e-15,9.992007221626413e-16,1.0616950433702753e-05
588,0.0,1.0,1.0,2,2,0.9999949838879684,0.9999899677759367,0.0,0.0,0.0,0.9499710665142327,0.41282565130260523,0.12110483646392822,0,494.0,9.992007221626413e-16,0.0002749327746872187,0.02638674353187746,0.1769397474233346,5.422503411741199e-06,9.992007221626413e-16,0.006847237988531861
589,0.0,0.9979959919839679,1.0,1,1,0.9999999999999991,0.9999999999999982,0.0,0.0,0.0,0.9815207491784671,1.0,0.306324303150177,0,452.0,9.992007221626413e-16,0.0002747840876597441,5.697057567048344e-09,0.010515257528401874,1.19904086659517e-15,9.992007221626413e-16,6.251873960009795e-06
590,0.0,0.9979959919839679,1.0,1,1,0.9999999999999851,0.9999999999999702,0.0,0.0,0.0,0.9843503178294507,1.0,0.28443843126296997,0,460.0,9.992007221626413e-16,0.00028184206880513886,2.922503276289375e-08,0.01507623877125724,1.7297274723660117e-14,9.992007221626413e-16,3.19266032071763e-06
591,0.0,0.9979959919839679,1.0,1,1,0.9999999115568535,0.999999823113707,0.0,0.0,0.0,0.9884299115048717,0.6973947895791583,0.13582929968833923,0,491.0,9.992007221626413e-16,0.0002728184739576848,0.009743060428042462,0.11544041848015114,1.00500862974723e-07,9.992007221626413e-16,0.0002679740744566014
592,0.0,1.0,1.0,2,2,0.9999999999999263,0.9999999999998525,0.0,0.0,0.0,0.9901406726041994,1.0,0.2989332675933838,0,463.0,9.992007221626413e-16,0.00027811866587732815,0.00013064839980160935,0.017040523446632542,7.809308755213738e-14,9.992007221626413e-16,0.0007595628891645143
593,0.0,1.0,1.0,2,2,0.9999999726198955,0.999999945239791,0.0,0.0,0.0,0.9736251317371305,0.9498997995991983,0.18426096439361572,0,496.0,9.992007221626413e-16,0.0002787566797700956,0.005703312504326805,0.09205121350459829,2.8712799925948326e-08,9.992007221626413e-16,0.0015964685799326702
594,0.0,0.9979959919839679,1.0,1,1,0.9999999999999953,0.9999999999999907,0.0,0.0,0.0,0.9811816327650106,1.0,0.2971746325492859,0,453.0,9.992007221626413e-16,0.00028350672809974314,1.531914016432691e-08,0.012823689393379209,5.88418203051335e-15,9.992007221626413e-16,4.475337054159282e-06
595,0.0,0.9979959919839679,1.0,1,1,0.9999999999682847,0.9999999999365694,0.0,0.0,0.0,0.972077898775975,0.9579158316633266,0.2437051683664322,0,420.0,9.992007221626413e-16,0.0002767220960629973,2.269598708732093e-06,0.038440227041739966,3.4165781315863386e-11,9.992007221626413e-16,0.003398238130303797
596,0.0,1.0,1.0,2,2,0.999999999459799,0.999999998919598,0.0,0.0,0.0,0.9522764252818033,0.8276553106212425,0.1880841702222824,0,469.0,9.992007221626413e-16,0.0002811075188106016,0.001732909748830869,0.05484090690641123,6.062524262757724e-10,9.992007221626413e-16,0.00264134112807191
597,0.0,1.0,1.0,2,2,0.9999998915889201,0.9999997831778402,0.0,0.0,0.0,0.9767249835458224,0.6773547094188377,0.14871102571487427,0,488.0,9.992007221626413e-16,0.0002771467911229121,0.008528537596914165,0.11035900847370998,1.1715443081966788e-07,9.992007221626413e-16,0.0033482191362169504
598,0.0,1.0,1.0,2,2,0.9999999999999976,0.9999999999999951,0.0,0.0,0.0,0.9784910313868286,1.0,0.3193516433238983,0,453.0,9.992007221626413e-16,0.00027787397592714475,4.5275721336695713e-05,0.010690696676647207,2.908784324517915e-15,9.992007221626413e-16,0.0010447747290220938
599,0.0,0.9979959919839679,1.0,1,1,0.9999999999999964,0.9999999999999929,0.0,0.0,0.0,0.9685224653930825,1.0,0.29038766026496887,0,454.0,9.992007221626413e-16,0.0002840842697448535,1.4724908236595375e-08,0.012816188806518847,3.1974423109204564e-15,9.992007221626413e-16,3.5638257461667347e-06
600,0.0,1.0,1.0,2,2,0.9999999996633222,0.9999999993266441,0.0,0.0,0.0,0.9868526459285628,0.9939879759519038,0.21517853438854218,0,495.0,9.992007221626413e-16,0.0002789043172313906,0.0015405796328591798,0.05165721789375932,2.9535063288612604e-10,9.992007221626413e-16,0.0007896064422915027
601,0.0,0.9979959919839679,1.0,1,1,0.9999999999999236,0.9999999999998472,0.0,0.0,0.0,0.9713438140067866,1.0,0.2804816663265228,0,458.0,9.992007221626413e-16,0.00027922687139182885,6.879612057147402e-08,0.01813433434907103,7.966960424710492e-14,9.992007221626413e-16,5.392125821863579e-06
602,0.0,0.9979959919839679,1.0,1,1,0.9999999999999998,0.9999999999999997,0.0,0.0,0.0,0.9614425532845057,1.0,0.33617305755615234,0,428.0,9.992007221626413e-16,0.00027458286635456295,1.7377089007105323e-09,0.007941625858534458,9.992007221626413e-16,9.992007221626413e-16,0.0029744199930255054
603,0.0,1.0,1.0,2,2,0.999999999994081,0.9999999999881618,0.0,0.0,0.0,0.974634737885134,1.0,0.26043954491615295,0,484.0,9.992007221626413e-16,0.0002824054235592274,0.00045707515986643306,0.030412663734264177,5.510503164903426e-12,9.992007221626413e-16,0.0006891031986147727
604,0.0,0.9979959919839679,1.0,1,1,0.9999999999996918,0.9999999999993837,0.0,0.0,0.0,0.9914834583656974,1.0,0.2499745935201645,0,475.0,9.992007221626413e-16,0.00027163607203685897,1.9311893001623096e-07,0.02308792299014142,3.3009150968161246e-13,9.992007221626413e-16,1.510909903661844e-06
605,0.0,1.0,1.0,2,2,0.9999999999892961,0.9999999999785922,0.0,0.0,0.0,0.9922782678367748,0.9979959919839679,0.2579154372215271,0,470.0,9.992007221626413e-16,0.0002821084942973193,0.0005674558298803645,0.032740237187070476,1.1313017189786369e-11,9.992007221626413e-16,0.0007637770107366297
606,0.0,0.9979959919839679,1.0,1,1,0.999999763568056,0.9999995271361118,0.0,0.0,0.0,0.9444903618570111,0.5831663326653307,0.12762154638767242,0,491.0,9.992007221626413e-16,0.0002845657984071076,0.012820528251715178,0.13126604096125316,2.2327424634809294e-07,9.992007221626413e-16,0.003037639934576059
607,0.0,0.9979959919839679,1.0,1,1,0.9999999999999987,0.9999999999999974,0.0,0.0,0.0,0.9209345694073586,0.9659318637274549,0.27050256729125977,0,405.0,9.992007221626413e-16,0.00027377559457758517,1.3813271516466746e-08,0.012274368073126343,1.8762769116165168e-15,9.992007221626413e-16,0.0005892882169992405
608,0.0,1.0,1.0,2,2,0.9999999878913445,0.9999999757826888,0.0,0.0,0.0,0.9358197704162785,0.7414829659318637,0.1684768944978714,0,474.0,9.992007221626413e-16,0.0002800769191353822,0.004448532903423244,0.08392784316462656,1.2325510272952258e-08,0.006050608634204783,0.0031318359216613773
609,0.0,0.9979959919839679,1.0,1,1,0.9999999980224632,0.9999999960449264,0.0,0.0,0.0,0.976633655182089,0.9478957915831663,0.17359964549541473,0,490.0,9.992007221626413e-16,0.0002752741293471738,0.0033402686295532203,0.072062829140268,1.6714107447572693e-09,9.992007221626413e-16,3.2932712040552838e-06
610,0.0,1.0,1.0,2,2,0.9999974282740969,0.9999948565481936,0.0,0.0,0.0,0.9440017933946347,0.6392785571142284,0.13837884366512299,0,497.0,9.992007221626413e-16,0.0002774476755030685,0.02136887611574521,0.1615529483752897,2.3785001992166055e-06,9.992007221626413e-16,0.004938145365179905
611,0.0,0.9979959919839679,1.0,1,1,0.9999999935604422,0.9999999871208844,0.0,0.0,0.0,0.9884066733002614,0.9498997995991983,0.17741794884204865,0,486.0,9.992007221626413e-16,0.00027581704626379263,0.004132922563270562,0.07958304645152967,6.912215470206857e-09,9.992007221626413e-16,9.22220684074463e-06
612,0.0,0.9979959919839679,1.0,1,1,0.9999959094608541,0.9999918189217083,0.0,0.0,0.0,0.7971431312953665,0.13026052104208416,0.0929928794503212,0,474.0,0.010536051565783527,0.0003232886454340958,0.03294722577822375,0.19138532375827533,5.0220828315681175e-06,0.062023908338618386,0.008122087381924128
613,0.0,0.9979959919839679,1.0,1,1,0.9999999999990696,0.9999999999981394,0.0,0.0,0.0,0.9904483139981223,1.0,0.24008436501026154,0,475.0,9.992007221626413e-16,0.00027954905009827,3.1965071709424733e-07,0.026397372638727545,9.968026404300004e-13,9.992007221626413e-16,1.4100580906329114e-06
614,0.0,1.0,1.0,2,2,0.9999999999998326,0.9999999999996653,0.0,0.0,0.0,0.9560982075797148,0.9759519038076152,0.2590043246746063,0,447.0,9.992007221626413e-16,0.0002724320450573349,0.00014898701875844662,0.018727263008898088,2.451594482977673e-13,0.0010050335853510443,0.0028106865500881458
615,0.0,1.0,1.0,2,2,0.9999999933503567,0.9999999867007136,0.0,0.0,0.0,0.9602690710612429,0.9799599198396793,0.1986665576696396,0,482.0,9.992007221626413e-16,0.0002777995050980494,0.0036003239779247276,0.07599460823630504,7.825897786752379e-09,9.992007221626413e-16,0.0012787137844677882
616,0.0,1.0,1.0,2,2,0.9999999999902474,0.9999999999804946,0.0,0.0,0.0,0.9842302860811611,0.9979959919839679,0.2598384618759155,0,467.0,9.992007221626413e-16,0.0002739305710405262,0.0005619432621306325,0.032885039736550284,8.657652372834524e-12,9.992007221626413e-16,0.0007934370092379115
617,0.0,0.9979959919839679,1.0,1,1,0.9999999999920728,0.9999999999841456,0.0,0.0,0.0,0.9918914466917437,0.9979959919839679,0.23651860654354095,0,475.0,9.992007221626413e-16,0.00027839072426640596,1.1143874451544272e-06,0.033659997855760834,8.333667089783113e-12,9.992007221626413e-16,2.7723571065144734e-06
618,0.0,0.9979959919839679,1.0,1,1,0.999999999999609,0.9999999999992181,0.0,0.0,0.0,0.9854379963610974,0.9959919839679359,0.24022288620471954,0,472.0,9.992007221626413e-16,0.0002763907376460233,2.0954748668497403e-07,0.024377543950182046,4.72888395108972e-13,9.992007221626413e-16,1.8213076465208033e-06
619,0.0,0.9979959919839679,1.0,1,1,0.9999999997427502,0.9999999994855004,0.0,0.0,0.0,0.9725392003080991,0.9899799599198397,0.19782470166683197,0,486.0,9.992007221626413e-16,0.0002774445256102624,8.03331418348941e-06,0.054374548698428594,2.6378632615230855e-10,9.992007221626413e-16,2.259568746752077e-06
620,0.0,1.0,1.0,2,2,0.9999999999896423,0.9999999999792847,0.0,0.0,0.0,0.9618308053429495,0.9579158316633266,0.22532342374324799,0,469.0,9.992007221626413e-16,0.0002755943571351964,0.0005111018835506403,0.03236583485474336,1.4233281220427661e-11,9.992007221626413e-16,0.0018688703267616714
621,0.0,0.9979959919839679,1.0,1,1,0.9999999999999469,0.9999999999998938,0.0,0.0,0.0,0.98870029743545,1.0,0.27626314759254456,0,463.0,9.992007221626413e-16,0.0002782229716098222,6.62059534757204e-08,0.017592155470345615,6.494804694057414e-14,9.992007221626413e-16,2.885843746101923e-06
622,0.0,1.0,1.0,2,2,0.9999999999997209,0.9999999999994418,0.0,0.0,0.0,0.9929491142925869,1.0,0.2833258807659149,0,471.0,9.992007221626413e-16,0.0002726954326816082,0.00018878998938736424,0.020445641877840655,2.683631095124333e-13,9.992007221626413e-16,0.0006806937184572685
623,0.0,1.0,1.0,2,2,0.9999999762204218,0.9999999524408436,0.0,0.0,0.0,0.9691888689857525,0.9398797595190381,0.17677433788776398,0,497.0,9.992007221626413e-16,0.0002811683170063679,0.005394135474212686,0.09073206732693981,2.5578622656626865e-08,9.992007221626413e-16,0.0014588336735924985
624,0.0,0.9979959919839679,1.0,1,1,0.9999999999939553,0.9999999999879106,0.0,0.0,0.0,0.9837905053388287,0.9078156312625251,0.20256111025810242,0,443.0,9.992007221626413e-16,0.0002774577537740072,1.2561742318995142e-06,0.03613434100518996,6.712341793529966e-12,9.992007221626413e-16,4.400242346685052e-06
625,0.0,1.0,1.0,2,2,0.9999999351925294,0.999999870385059,0.0,0.0,0.0,0.9578033695945926,0.9198396793587175,0.17648577690124512,0,496.0,9.992007221626413e-16,0.0002732799089051179,0.007562858141229083,0.10258407185882916,6.499689893937204e-08,9.992007221626413e-16,0.0019460700257387508
626,0.0,0.9979959919839679,1.0,1,1,0.9999999999998803,0.9999999999997606,0.0,0.0,0.0,0.9943977938338803,1.0,0.255754679441452,0,473.0,9.992007221626413e-16,0.0002729852404978165,1.0319620588414818e-07,0.020533649220698932,1.0960121699100258e-13,9.992007221626413e-16,1.957998122769495e-06
627,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9674597039220451,1.0,0.3358980715274811,0,430.0,9.992007221626413e-16,0.00027444564714311287,9.311163178549834e-10,0.006888012891833111,9.992007221626413e-16,9.992007221626413e-16,0.0008622153917981235
628,0.0,0.9979959919839679,1.0,1,1,0.9999999999992428,0.9999999999984857,0.0,0.0,0.0,0.96302462411412,0.9819639278557114,0.2812190353870392,0,395.0,9.992007221626413e-16,0.00027893781165105197,1.8354843258667927e-07,0.02297067651187598,1.1108447495196696e-12,9.992007221626413e-16,0.004920316091790334
629,0.0,0.9979959919839679,1.0,1,1,0.9999999999998752,0.9999999999997504,0.0,0.0,0.0,0.9429683979292549,0.8537074148296593,0.22832892835140228,0,406.0,9.992007221626413e-16,0.00027530281945512626,1.3420929150914891e-07,0.02230941135603747,9.332534744999623e-14,9.992007221626413e-16,1.2645334913565702e-05
630,0.0,0.9979959919839679,1.0,1,1,0.9999999999936673,0.9999999999873346,0.0,0.0,0.0,0.9912701919905988,1.0,0.23431304097175598,0,476.0,9.992007221626413e-16,0.00028210987002855756,1.0644999999718067e-06,0.03284959538501872,6.886047287963238e-12,9.992007221626413e-16,1.981621126399961e-06
631,0.0,0.9979959919839679,1.0,1,1,0.9999999999999993,0.9999999999999988,0.0,0.0,0.0,0.9943065467119447,1.0,0.32821404933929443,0,430.0,9.992007221626413e-16,0.000273031486667871,3.910643339305094e-09,0.009379468702154527,1.0436096431476478e-15,9.992007221626413e-16,0.002587415781371172
632,0.0,1.0,1.0,2,2,0.999999999972129,0.9999999999442577,0.0,0.0,0.0,0.9869054612424903,1.0,0.23664754629135132,0,490.0,9.992007221626413e-16,0.00027987624719928966,0.0007464719988424301,0.0377413192517279,2.7341240383256144e-11,9.992007221626413e-16,0.0006853626850843112
633,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9890083296440163,1.0,0.33384034037590027,0,433.0,9.992007221626413e-16,0.0002779302410929229,8.90523777371984e-10,0.0066844786307423115,9.992007221626413e-16,9.992007221626413e-16,1.3248468151144332e-05
634,0.0,1.0,1.0,2,2,0.9999999999999964,0.9999999999999929,0.0,0.0,0.0,0.9697406199953609,1.0,0.32708901166915894,0,447.0,9.992007221626413e-16,0.0002811688314126701,5.666961822834199e-05,0.011444030228338654,3.597122599785516e-15,9.992007221626413e-16,0.0010870710445696073
635,0.0,0.9979959919839679,1.0,1,1,0.9999999999797278,0.9999999999594557,0.0,0.0,0.0,0.9611255341459465,0.9338677354709419,0.2515788674354553,0,400.0,9.992007221626413e-16,0.0002796504814096333,1.2247493423585308e-06,0.03513092919799442,2.4670621101916452e-11,9.992007221626413e-16,0.004517851113975612
636,0.0,1.0,1.0,2,2,0.9999990962843128,0.9999981925686257,0.0,0.0,0.0,0.9511116745219212,0.501002004008016,0.13229016959667206,0,488.0,9.992007221626413e-16,0.0002749761951005972,0.015154472326251478,0.14372771462809072,1.0633779669383473e-06,0.0685081697422335,0.005433018303538597
637,0.0,1.0,1.0,2,2,0.9999999999994389,0.9999999999988778,0.0,0.0,0.0,0.9745151020069459,1.0,0.28607437014579773,0,456.0,9.992007221626413e-16,0.0002738214069835933,0.000237076023255891,0.022572963347414828,5.426326055159596e-13,9.992007221626413e-16,0.000866206077934545
638,0.0,1.0,1.0,2,2,0.9999999999938767,0.9999999999877532,0.0,0.0,0.0,0.9838591101486944,0.9979959919839679,0.26417237520217896,0,465.0,9.992007221626413e-16,0.00028246015505745944,0.000495694596531434,0.030864646261187356,6.1132654494341665e-12,9.992007221626413e-16,0.0008132953557628724
