package,time_elapsed,classifier,sample_size,strategy,dataset,accuracy_history,f1_history
Pyhard,22.735721499999272,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.47626262626262633
Pyhard,22.735721499999272,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.4406208425720621
Pyhard,22.99141039999995,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5,0.5005772338951743
Pyhard,22.99141039999995,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.632946001367054
Pyhard,23.471508299999186,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5308452803257698
Pyhard,23.471508299999186,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.5378787878787878
Pyhard,22.80881810000028,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.4514201672947882
Pyhard,22.80881810000028,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.6303030303030303
Pyhard,22.604867500000182,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5550261329527088
Pyhard,22.604867500000182,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.632946001367054
Pyhard,22.671280700000352,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.5598998016908464
Pyhard,22.671280700000352,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6212121212121212,0.6132089410473437
Pyhard,22.902758599999288,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.529548063876422
Pyhard,22.902758599999288,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.591378770483248
Pyhard,22.6670363000012,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.3333333333333333,0.33456221198156677
Pyhard,22.6670363000012,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6666666666666666,0.6672794117647058
Pyhard,23.521571100000074,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.4714055748538507
Pyhard,23.521571100000074,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.6363636363636364
Pyhard,22.857514100000117,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.5412651864264769
Pyhard,22.857514100000117,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5883253588516747
Pyhard,22.506170399999974,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.3787878787878788,0.3707201889020071
Pyhard,22.506170399999974,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.45454545454545453,0.44522144522144513
Pyhard,22.821720100000675,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.5378787878787878
Pyhard,22.821720100000675,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.49675324675324684
Pyhard,22.762717700001303,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5025946110254685
Pyhard,22.762717700001303,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5,0.4891330308096488
Pyhard,22.606246600000304,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5346852812818899
Pyhard,22.606246600000304,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5412042502951593
Pyhard,23.462513800001034,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5242030696576151
Pyhard,23.462513800001034,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.632946001367054
Pyhard,22.750894299999345,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.41205533596837945
Pyhard,22.750894299999345,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.6159108725087297
Pyhard,22.872374300000956,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,22.872374300000956,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6216494196175564
Pyhard,23.00571040000068,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6060606060606061,0.523989898989899
Pyhard,23.00571040000068,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.47722746670115085
Pyhard,23.055704800000967,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.49752309546123974
Pyhard,23.055704800000967,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.47352549889135254
Pyhard,22.89013039999918,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.4793388429752067
Pyhard,22.89013039999918,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5957807337117682
Pyhard,23.712777799999458,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.3850267379679144
Pyhard,23.712777799999458,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.6060606060606061
Pyhard,23.189810100000614,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.4696969696969697,0.45817139631326403
Pyhard,23.189810100000614,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5906873614190687
Pyhard,22.974658899998758,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.440771349862259
Pyhard,22.974658899998758,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.597792695414723
Pyhard,22.848716000000422,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.5334395266810785
Pyhard,22.848716000000422,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.4603025840139242
Pyhard,23.161609599999792,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5068635068635069
Pyhard,23.161609599999792,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5579937304075235
Pyhard,23.096405100000993,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5,0.4891330308096488
Pyhard,23.096405100000993,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.45454545454545453,0.39610389610389607
Pyhard,23.911341099999845,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.3850267379679144
Pyhard,23.911341099999845,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5106828655215752
Pyhard,23.036693499998364,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,23.036693499998364,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6818181818181818,0.6749028377879586
Pyhard,23.283649000000878,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.48484848484848486
Pyhard,23.283649000000878,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5,0.47050394076904706
Pyhard,23.20700609999767,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5303030303030303,0.470505104651446
Pyhard,23.20700609999767,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.48484848484848486,0.45843045843045843
Pyhard,23.226224300000467,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.470505104651446
Pyhard,23.226224300000467,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6088334323628442
Pyhard,23.264289999999164,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.4495454545454545
Pyhard,23.264289999999164,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.4495454545454545
Pyhard,23.776215600002615,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.37090909090909085
Pyhard,23.776215600002615,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.5437600610014404
Pyhard,23.084402899999986,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5200946653060339
Pyhard,23.084402899999986,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5548996458087369
Pyhard,23.099764999999024,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.502595948284638
Pyhard,23.099764999999024,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6037955160158258
Pyhard,23.20602829999916,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6666666666666666,0.6285714285714286
Pyhard,23.20602829999916,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6818181818181818,0.6749028377879586
Pyhard,23.055241600002773,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5381248091214497
Pyhard,23.055241600002773,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.4380165289256199
Pyhard,23.022648600002867,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.5907349355625217
Pyhard,23.022648600002867,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.5619971426423039
Pyhard,23.937344399997528,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.45974025974025984
Pyhard,23.937344399997528,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6188594014680971
Pyhard,23.026449500001036,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.4829545454545455
Pyhard,23.026449500001036,RF,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.4495454545454545
Pyhard,22.92363999999725,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5076939866855833
Pyhard,22.92363999999725,RF,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.5347436069085554
Pyhard,22.939538400001766,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,22.939538400001766,RF,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6666666666666666,0.6536585365853659
Pyhard,23.00643570000102,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5068635068635069
Pyhard,23.00643570000102,RF,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.49752309546123974
Pyhard,22.9450571999987,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.47097902097902095
Pyhard,22.9450571999987,RF,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5,0.49918736939865344
Pyhard,23.583325600000535,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.5454545454545454
Pyhard,23.583325600000535,RF,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.34755166446095903
Pyhard,67.00591290000011,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.00591290000011,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.8292290999998,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.8292290999998,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.5,0.5732024022074339
Pyhard,67.44760980000137,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.44760980000137,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8412381264330168
Pyhard,68.52939740000147,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,68.52939740000147,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8697183098591549,0.8217570168234457
Pyhard,68.00681800000166,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,68.00681800000166,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.1582249000021,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.1582249000021,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.28723549999995,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.28723549999995,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.55107879999923,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.55107879999923,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.7359154929577465,0.7621774791362778
Pyhard,66.84144019999803,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.84144019999803,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8450704225352113,0.8209579480460582
Pyhard,66.63390609999988,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.63390609999988,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.6830985915492958,0.7366593929775836
Pyhard,66.95605520000026,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.95605520000026,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,91.16957900000125,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,91.16957900000125,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8732394366197183,0.8174309011966537
Pyhard,70.2575179000014,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,70.2575179000014,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.47229330000118,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.47229330000118,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8028169014084507,0.8260743950884796
Pyhard,70.43974890000027,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,70.43974890000027,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8802816901408451,0.8771308279472804
Pyhard,67.31467200000043,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.31467200000043,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.7922535211267606,0.8205933448022789
Pyhard,66.58633380000174,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.58633380000174,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.50260989999879,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.50260989999879,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.31631669999842,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.31631669999842,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.84663160000127,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.84663160000127,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.6267605633802817,0.6901193168722819
Pyhard,67.43993590000173,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.43993590000173,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.11354879999999,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.11354879999999,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8133802816901409,0.8097609699667302
Pyhard,67.03463759999795,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.03463759999795,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,84.97222580000016,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,84.97222580000016,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8732394366197183,0.8343597707920527
Pyhard,67.98763260000123,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.98763260000123,5NN,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.48064670000167,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.48064670000167,5NN,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.721830985915493,0.7679188637943477
Pyhard,66.54396570000245,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.54396570000245,5NN,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8485915492957746,0.8435206744365874
Pyhard,68.5989585999996,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,68.5989585999996,5NN,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8415492957746479,0.8284906066548136
Pyhard,67.19507810000141,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.19507810000141,5NN,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.95404770000096,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.95404770000096,5NN,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.51570699999866,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8732394366197183,0.8174309011966537
Pyhard,66.51570699999866,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8732394366197183,0.8174309011966537
Pyhard,67.28225910000037,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.28225910000037,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.7711267605633803,0.8076969503560546
Pyhard,66.90578920000189,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8485915492957746,0.8301585162222671
Pyhard,66.90578920000189,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8169014084507042,0.8169014084507042
Pyhard,67.49056640000344,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.778169014084507,0.7866709607766951
Pyhard,67.49056640000344,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8838028169014085,0.861254230585827
Pyhard,67.8355330000013,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8256319102583128
Pyhard,67.8355330000013,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8528453960758773
Pyhard,85.41887199999837,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8697183098591549,0.8321660193720462
Pyhard,85.41887199999837,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8732394366197183,0.8468716143011917
Pyhard,66.25294129999747,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8697183098591549,0.8156680194159307
Pyhard,66.25294129999747,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8626760563380281,0.8121222609760643
Pyhard,67.34192899999834,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.6971830985915493,0.7355874304180521
Pyhard,67.34192899999834,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.6830985915492958,0.7370436342655033
Pyhard,66.57122230000095,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.57122230000095,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8450704225352113,0.8278224031690141
Pyhard,66.58419760000106,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8732394366197183,0.8236933018168594
Pyhard,66.58419760000106,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.7640845070422535,0.8025458988317734
Pyhard,66.58328859999892,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8591549295774648,0.825650555004188
Pyhard,66.58328859999892,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.852112676056338,0.8120876543089207
Pyhard,83.7592248999972,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,83.7592248999972,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8274647887323944,0.8190752878104711
Pyhard,67.02283239999815,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8485915492957746,0.8148868298614325
Pyhard,67.02283239999815,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8732394366197183,0.8293053777208707
Pyhard,67.33810789999916,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.7007042253521126,0.7304678096877814
Pyhard,67.33810789999916,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8063380281690141,0.8312951865259229
Pyhard,66.88549289999719,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8415492957746479,0.8062769149712669
Pyhard,66.88549289999719,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.778169014084507,0.8014949606395465
Pyhard,67.54322609999872,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.54322609999872,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8661971830985915,0.8743357464873553
Pyhard,67.98219189999872,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8412381264330168
Pyhard,67.98219189999872,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,85.42976319999798,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8450704225352113,0.8031394473712504
Pyhard,85.42976319999798,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8732394366197183,0.8236933018168594
Pyhard,66.77690020000227,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,66.77690020000227,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8767605633802817,0.831391772670827
Pyhard,67.21171600000162,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.21171600000162,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.7429577464788732,0.7848634420107382
Pyhard,67.00125299999854,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8732394366197183,0.8236933018168594
Pyhard,67.00125299999854,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8309859154929577,0.8085773612709546
Pyhard,67.62105950000114,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.8591549295774648,0.8298573492235465
Pyhard,67.62105950000114,C4.5,0.006858710562414266,Highest LSC Sampling,1049_pc4,0.778169014084507,0.7925683276156754
Pyhard,67.56680249999772,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8191871680363608
Pyhard,67.56680249999772,C4.5,0.006858710562414266,Lowest N2 Sampling,1049_pc4,0.8767605633802817,0.8256319102583128
Pyhard,85.49000159999923,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8626760563380281,0.8121222609760643
Pyhard,85.49000159999923,C4.5,0.006858710562414266,Lowest F3 Sampling,1049_pc4,0.8415492957746479,0.8254958735832443
Pyhard,69.67807339999854,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.8626760563380281,0.8230939123110759
Pyhard,69.67807339999854,C4.5,0.006858710562414266,Lowest Harmfulness Sampling,1049_pc4,0.7746478873239436,0.7901680052768402
Pyhard,67.79890929999965,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.8345070422535211,0.7976670000811008
Pyhard,67.79890929999965,C4.5,0.006858710562414266,Highest Usefulness Sampling,1049_pc4,0.6549295774647887,0.7139272637419413
Pyhard,67.53800839999894,C4.5,0.006858710562414266,"Lowest H, Highest U Sampling",1049_pc4,0.8661971830985915,0.8198223431498078
